person_id,label,net_dx,net_dy,net_dist,duration_sec,path_length,straightness,avg_speed,dir_cos,dir_sin,x_range,y_range
me,left,-0.05395942936624665,-0.0305639804227682,0.062014328318658093,0.8279999999995198,0.07733584929091095,0.8018833294942098,0.09340078416782101,-0.870112292258949,-0.4928535267803988,0.05900394145746524,0.03662765582948502
me,left,-0.13308098488516018,0.0018338046548663778,0.13309361884597037,0.9529999999995198,0.13939142170300586,0.9548192938984875,0.14626591994026875,-0.9999050746315282,0.013778306358839375,0.13308098488516018,0.02027652916858258
me,left,-0.25637866733001036,-0.045373948957013854,0.26036285508087714,0.9380000000001019,0.27420808591456847,0.9495083057543208,0.29233271419460416,-0.984697556993569,-0.17427197494404198,0.25637866733001036,0.061122852349110524
me,left,-0.14900004288249113,-0.04459688584642396,0.1555310097896338,0.875,0.17165690495740374,0.906057404613164,0.19617931995131857,-0.9580085867379358,-0.28673951199020864,0.1563536106732345,0.04459688584642396
me,left,-0.16343574187733717,-0.0015922777027990165,0.16344349810034786,0.9529999999995198,0.16363421374318296,0.9988345002033963,0.17170431662462268,-0.9999525449277528,-0.009742068184452468,0.16343574187733717,0.004822520385147411
me,left,-0.18364408923139608,-0.014595961759935272,0.1842232168032207,0.9369999999998981,0.23223426592941138,0.7932645773264836,0.24784873631743504,-0.9968563811778228,-0.07922976274768911,0.20577966369759315,0.02850442163467881
me,left,-0.15674192409495985,-0.0218356724501082,0.1582555760797659,0.8909999999996217,0.17400085258707043,0.9095103485230018,0.19528715217412382,-0.9904353955651893,-0.13797727063406803,0.15674192409495985,0.04204143230279245
me,left,-0.09057918743941101,-0.043049644152376,0.10028888801273128,0.9380000000001019,0.10744584191179313,0.9333901268609603,0.11454780587609964,-0.9031826878757728,-0.4292563713231222,0.09195288617607128,0.043049644152376
me,left,-0.21986724713807226,-0.005263319160527136,0.21993023642205206,0.9530000000013388,0.28611773697107157,0.7686704038354969,0.30022847531025143,-0.999713594251502,-0.023931766937342277,0.24021310239940297,0.030523554182414148
me,left,-0.18183796647519834,-0.006420432374055429,0.18195127920326687,0.875,0.19659348738273358,0.9255203802811592,0.22467827129455267,-0.9993772358811397,-0.03528654704803061,0.18183796647519834,0.03213776230368659
me,left,-0.10374687689847717,-0.07102188605189541,0.1257279712894318,1.0,0.1812155457741149,0.6938034524154549,0.1812155457741149,-0.8251694180258973,-0.5648853260218415,0.13114475879420984,0.07102188605189541
me,left,-0.17829780875741252,0.013278796629252798,0.17879159669183534,0.8439999999991414,0.1808522062640276,0.9886061131641162,0.21427986524195683,-0.9972381927139792,0.074269690941572,0.17829780875741252,0.013278796629252798
me,left,-0.32784870189134363,0.03234153355030012,0.32944004936289134,0.8899999999994179,0.3369317130824112,0.9777650383486239,0.37857495851981077,-0.995169538510496,0.09817122603291814,0.32784870189134363,0.03234153355030012
me,left,-0.0662874346828286,-0.030715379701338308,0.0730579122821591,0.9529999999995198,0.08293011179294013,0.8809576003535371,0.08702005434730527,-0.9073272505627858,-0.4204250948577827,0.0662874346828286,0.03851941468596398
